id	review		
38308_0			
32190_0			
19270_0			
19390_0			
36855_0			
16131_0			
17617_0			
34049_0			
7322_0			
8812_0			
30278_0			
28495_0			
47746_0			
34786_0			
41206_0			
17891_0			
45328_0			
3492_0			
44263_0			
36173_0			
11479_0			
6112_0			
4669_0			
13980_0			
7965_0			
13349_0			
21302_0			
6786_0			
15565_0			
39119_0			
34369_0			
32210_0			
33195_0			
3942_0			
29835_0			
16385_0			
24833_0			
26030_0			
8103_0			
16109_0			
35045_0			
48619_0			
7249_0			
24177_0			
38602_0			
46707_0			
1996_0			
9496_0			
46945_0			
23227_0			
49486_0			
38519_0			
11237_0			
9440_0			
46827_0			
12128_0			
47070_0			
19974_0			
14448_0			
47228_0			
5303_0			
10274_0			
14181_0			
22945_0			
39199_0			
24509_0			
16958_0			
6893_0			
31073_0			
21237_0			
38085_0			
49841_0			
7067_0			
15933_0			
45999_0			
43704_0			
48302_0			
15515_0			
2960_0			
30833_0			
17960_0			
26282_0			
23263_0			
14431_0			
28231_0			
35620_0			
21080_0			
1065_0			
18979_0			
41388_0			
46915_0			
15697_0			
9195_0			
4334_0			
41770_0			
15025_0			
49017_0			
9493_0			
3460_0			
14830_0			
26683_0			
20826_0			
612_0			
26830_0			
18938_0			
16386_0			
11867_0			
25393_0			
27935_0			
25264_0			
27023_0			
7717_0			
3202_0			
8832_0			
29925_0			
25952_0			
45608_0			
23205_0			
26691_0			
34545_0			
14986_0			
49399_0			
46039_0			
22232_0			
17949_0			
49127_0			
9322_0			
15010_0			
40612_0			
11319_0			
40990_0			
25327_0			
40245_0			
46296_0			
36175_0			
40754_0			
422_0			
10518_0			
33271_0			
42101_0			
3472_0			
20952_0			
31687_0			
30861_0			
42543_0			
9678_0			
18507_0			
27453_0			
43693_0			
32176_0			
38447_0			
25867_0			
18708_0			
5529_0			
28894_0			
12246_0			
30604_0			
4866_0			
17279_0			
13618_0			
17975_0			
22455_0			
25442_0			
24294_0			
43596_0			
12311_0			
11220_0			
4507_0			
24945_0			
14384_0			
27221_0			
46223_0			
29165_0			
15148_0			
17694_0			
9189_0			
26003_0			
38228_0			
47169_0			
49157_0			
6711_0			
6891_0			
43445_0			
2354_0			
24674_0			
13286_0			
2363_0			
27964_0			
5043_0			
14287_0			
18746_0			
3166_0			
33634_0			
31626_0			
43718_0			
43816_0			
18175_0			
27944_0			
22882_0			
45568_0			
7869_0			
44317_0			
25539_0			
21559_0			
43362_0			
42661_0			
40353_0			
24713_0			
48380_0			
26317_0			
29791_0			
8746_0			
15869_0			
43558_0			
49229_0			
43144_0			
5027_0			
22833_0			
37665_0			
41443_0			
8104_0			
2624_0			
44120_0			
5347_0			
38562_0			
27035_0			
6525_0			
47772_0			
3431_0			
30892_0			
29380_0			
39744_0			
23185_0			
39411_0			
40564_0			
28364_0			
44451_0			
1522_0			
5153_0			
5164_0			
47251_0			
31622_0			
14427_0			
35889_0			
18424_0			
41691_0			
37933_0			
9887_0			
32771_0			
49377_0			
18621_0			
43298_0			
11386_0			
4897_0			
21746_0			
32874_0			
1329_0			
24366_0			
21755_0			
41024_0			
23370_0			
9625_0			
25321_0			
4050_0			
23_0			
8472_0			
6443_0			
40745_0			
25151_0			
46199_0			
10754_0			
11424_0			
22475_0			
44314_0			
3805_0			
3584_0			
12181_0			
23067_0			
24556_0			
44718_0			
2793_0			
28527_0			
1595_0			
35778_0			
41251_0			
40157_0			
22732_0			
267_0			
11859_0			
6037_0			
36548_0			
22169_0			
4651_0			
19849_0			
3078_0			
19723_0			
19988_0			
37498_0			
4775_0			
44664_0			
8301_0			
40288_0			
22215_0			
40391_0			
41047_0			
42949_0			
7993_0			
5767_0			
27609_0			
44957_0			
32336_0			
8067_0			
36101_0			
46504_0			
34323_0			
46424_0			
43680_0			
9400_0			
21823_0			
32823_0			
9315_0			
15611_0			
11674_0			
9621_0			
3603_0			
26472_0			
22989_0			
21509_0			
34448_0			
33538_0			
25166_0			
9841_0			
6602_0			
20652_0			
39266_0			
44740_0			
46331_0			
8918_0			
40995_0			
44849_0			
523_0			
33756_0			
2270_0			
12198_0			
28548_0			
40732_0			
8050_0			
6856_0			
1547_0			
45323_0			
11645_0			
15991_0			
35697_0			
812_0			
38454_0			
13119_0			
19400_0			
39425_0			
42139_0			
19645_0			
31737_0			
16310_0			
42346_0			
45331_0			
28731_0			
36464_0			
8639_0			
8109_0			
796_0			
33663_0			
4305_0			
38811_0			
13877_0			
45153_0			
15340_0			
1881_0			
40479_0			
41854_0			
23773_0			
14812_0			
16887_0			
14117_0			
10224_0			
23406_0			
42213_0			
13053_0			
20827_0			
11683_0			
5485_0			
21334_0			
21705_0			
21894_0			
37363_0			
46907_0			
17757_0			
47810_0			
10299_0			
7529_0			
2411_0			
22110_0			
1975_0			
22062_0			
9365_0			
6079_0			
43602_0			
9916_0			
44123_0			
230_0			
41386_0			
33909_0			
18283_0			
13246_0			
6837_0			
14663_0			
30885_0			
33127_0			
19260_0			
8223_0			
25506_0			
9790_0			
3594_0			
3029_0			
39432_0			
30321_0			
37780_0			
24235_0			
554_0			
34178_0			
45334_0			
17029_0			
43874_0			
28201_0			
20825_0			
35649_0			
19847_0			
19281_0			
43560_0			
24552_0			
32980_0			
40804_0			
48909_0			
879_0			
6721_0			
7345_0			
43166_0			
9977_0			
7679_0			
42462_0			
21009_0			
18493_0			
4024_0			
48264_0			
12647_0			
1036_0			
43927_0			
2314_0			
35154_0			
48344_0			
37253_0			
41679_0			
30741_0			
34456_0			
18981_0			
11286_0			
1361_0			
43073_0			
35916_0			
6274_0			
13724_0			
764_0			
48538_0			
24613_0			
46843_0			
11098_0			
34736_0			
12201_0			
2378_0			
40066_0			
34636_0			
45823_0			
2936_0			
23167_0			
39725_0			
49566_0			
44474_0			
12469_0			
27701_0			
44564_0			
12721_0			
27241_0			
40700_0			
37288_0			
35713_0			
28847_0			
25958_0			
18510_0			
41869_0			
28808_0			
38142_0			
47326_0			
19916_0			
46548_0			
39499_0			
28702_0			
3689_0			
6659_0			
28442_0			
14943_0			
26804_0			
24203_0			
11660_0			
26577_0			
49672_0			
1374_0			
28788_0			
12453_0			
23526_0			
24277_0			
23759_0			
33636_0			
10700_0			
13909_0			
1911_0			
23863_0			
14014_0			
48223_0			
6255_0			
26891_0			
18640_0			
37772_0			
15673_0			
14981_0			
21748_0			
15937_0			
28844_0			
25421_0			
5765_0			
21324_0			
10435_0			
15316_0			
19432_0			
9698_0			
39390_0			
48023_0			
4950_0			
21926_0			
15475_0			
13855_0			
6752_0			
20687_0			
22630_0			
8358_0			
17926_0			
19575_0			
21053_0			
16017_0			
28427_0			
10971_0			
39649_0			
9017_0			
12978_0			
36071_0			
10283_0			
21229_0			
43401_0			
43827_0			
14910_0			
8997_0			
27974_0			
9605_0			
10309_0			
43388_0			
39306_0			
46257_0			
39567_0			
45828_0			
30064_0			
34354_0			
36277_0			
3351_0			
16284_0			
17710_0			
16000_0			
12233_0			
46001_0			
49095_0			
8348_0			
35698_0			
15253_0			
9849_0			
33430_0			
38932_0			
24512_0			
28491_0			
12274_0			
26319_0			
1940_0			
27934_0			
1960_0			
19719_0			
3283_0			
26920_0			
30251_0			
38112_0			
24849_0			
38233_0			
44141_0			
1531_0			
17721_0			
9303_0			
38833_0			
34444_0			
26381_0			
40886_0			
13082_0			
19523_0			
26502_0			
5150_0			
10484_0			
45366_0			
252_0			
27491_0			
7703_0			
29224_0			
947_0			
12157_0			
6032_0			
23882_0			
10296_0			
17921_0			
7155_0			
13678_0			
41627_0			
32321_0			
40094_0			
5582_0			
32380_0			
33420_0			
41489_0			
22464_0			
1349_0			
1000_0			
28365_0			
42500_0			
19653_0			
30260_0			
31171_0			
40925_0			
40519_0			
45088_0			
43219_0			
21101_0			
20557_0			
2882_0			
22194_0			
36832_0			
19656_0			
40862_0			
29892_0			
33572_0			
49634_0			
33369_0			
32034_0			
19076_0			
9180_0			
45619_0			
12340_0			
16068_0			
7511_0			
16886_0			
19831_0			
42134_0			
35795_0			
16226_0			
19491_0			
7575_0			
14984_0			
22394_0			
14458_0			
34395_0			
4601_0			
12980_0			
872_0			
5646_0			
36150_0			
11988_0			
32753_0			
48026_0			
40272_0			
14037_0			
21709_0			
27349_0			
47719_0			
46408_0			
45229_0			
43425_0			
10991_0			
1055_0			
29362_0			
3502_0			
41487_0			
2669_0			
16755_0			
39574_0			
19130_0			
2803_0			
31602_0			
29469_0			
36550_0			
46673_0			
26380_0			
24148_0			
42334_0			
25356_0			
47287_0			
16085_0			
29943_0			
22302_0			
2599_0			
24233_0			
41311_0			
7790_0			
45813_0			
9572_0			
22127_0			
46610_0			
254_0			
30841_0			
44816_0			
45434_0			
39740_0			
2317_0			
7288_0			
8191_0			
33067_0			
27426_0			
7647_0			
45478_0			
48277_0			
43785_0			
14365_0			
47441_0			
11314_0			
3674_0			
32768_0			
45398_0			
18148_0			
28014_0			
38125_0			
1360_0			
9917_0			
36557_0			
24267_0			
44007_0			
25035_0			
16424_0			
18971_0			
25214_0			
36089_0			
42406_0			
24012_0			
49779_0			
34267_0			
18477_0			
3971_0			
31765_0			
42916_0			
47160_0			
42252_0			
8231_0			
4046_0			
38973_0			
7914_0			
6765_0			
46892_0			
36741_0			
22100_0			
10996_0			
38795_0			
20728_0			
22045_0			
9016_0			
5962_0			
48334_0			
48739_0			
44266_0			
10699_0			
42425_0			
2655_0			
5606_0			
16225_0			
11459_0			
41452_0			
9643_0			
16267_0			
33180_0			
28779_0			
18168_0			
19140_0			
22959_0			
10560_0			
28266_0			
42973_0			
9281_0			
2713_0			
23008_0			
29963_0			
15269_0			
48574_0			
8554_0			
37508_0			
25295_0			
40392_0			
45502_0			
15912_0			
2144_0			
1730_0			
42689_0			
17195_0			
8914_0			
4990_0			
38592_0			
48289_0			
14583_0			
35096_0			
20434_0			
40420_0			
22648_0			
32017_0			
36354_0			
3614_0			
3562_0			
37290_0			
24646_0			
29146_0			
49731_0			
12505_0			
43169_0			
32685_0			
14575_0			
36986_0			
17145_0			
8772_0			
33723_0			
46546_0			
49388_0			
15886_0			
15326_0			
6179_0			
37834_0			
28739_0			
41248_0			
41603_0			
24488_0			
28147_0			
17931_0			
30201_0			
19453_0			
27731_0			
25569_0			
4971_0			
9002_0			
26711_0			
39374_0			
25493_0			
37101_0			
4554_0			
9165_0			
33608_0			
16447_0			
3122_0			
10295_0			
26334_0			
16259_0			
36675_0			
15615_0			
35491_0			
22028_0			
46735_0			
22489_0			
8015_0			
5210_0			
31719_0			
15765_0			
36579_0			
26537_0			
16339_0			
24783_0			
24493_0			
46364_0			
20276_0			
14291_0			
25418_0			
10093_0			
35623_0			
37563_0			
42726_0			
25579_0			
30723_0			
34330_0			
10629_0			
37669_0			
6127_0			
11165_0			
1090_0			
14253_0			
25052_0			
49776_0			
26695_0			
26816_0			
14491_0			
27263_0			
39022_0			
36342_0			
7164_0			
4842_0			
25012_0			
47457_0			
16452_0			
41958_0			
6336_0			
9779_0			
44086_0			
29730_0			
44789_0			
21844_0			
17478_0			
19369_0			
28140_0			
41983_0			
27923_0			
34405_0			
5069_0			
10375_0			
28093_0			
28402_0			
955_0			
41982_0			
35573_0			
24043_0			
26102_0			
2594_0			
7124_0			
18820_0			
41100_0			
5060_0			
48715_0			
11544_0			
44517_0			
32503_0			
9188_0			
17506_0			
28610_0			
16636_0			
34700_0			
189_0			
27356_0			
39329_0			
37318_0			
1451_0			
32686_0			
5174_0			
29418_0			
49437_0			
49147_0			
27036_0			
14616_0			
1434_0			
23340_0			
21463_0			
30791_0			
17761_0			
14159_0			
27878_0			
26424_0			
24938_0			
5945_0			
12639_0			
6120_0			
22083_0			
8777_0			
16342_0			
2570_0			
28004_0			
23424_0			
35938_0			
27055_0			
3027_0			
32127_0			
35597_0			
48871_0			
10461_0			
1872_0			
393_0			
7150_0			
24700_0			
13864_0			
7547_0			
38242_0			
34452_0			
39680_0			
41013_0			
28807_0			
31484_0			
32531_0			
20019_0			
9863_0			
32995_0			
37586_0			
5718_0			
36045_0			
23523_0			
31032_0			
43294_0			
20732_0			
31395_0			
31063_0			
10613_0			
47101_0			
34598_0			
36453_0			
41575_0			
9597_0			
43799_0			
42791_0			
43421_0			
3485_0			
17810_0			
479_0			
30446_0			
43950_0			
22826_0			
21182_0			
16233_0			
46773_0			
81_0			
35374_0			
11516_0			
21232_0			
19490_0			
3640_0			
43304_0			
47947_0			
38276_0			
1965_0			
20817_0			
27580_0			
22233_0			
31243_0			
43838_0			
13600_0			
22712_0			
30066_0			
11234_0			
899_0			
35346_0			
28628_0			
12891_0			
45856_0			
6009_0			
41542_0			
6712_0			
47706_0			
6517_0			
38533_0			
23554_0			
46044_0			
30698_0			
24817_0			
42595_0			
31461_0			
5419_0			
15163_0			
39887_0			
46022_0			
21903_0			
41727_0			
35989_0			
35827_0			
3108_0			
28759_0			
31380_0			
23848_0			
46722_0			
10501_0			
39030_0			
7749_0			
23085_0			
31311_0			
48556_0			
13276_0			
41233_0			
42864_0			
39830_0			
12818_0			
32220_0			
10953_0			
14002_0			
31907_0			
20726_0			
28618_0			
45488_0			
15058_0			
42476_0			
1341_0			
17220_0			
30931_0			
21637_0			
27341_0			
7916_0			
5810_0			
1172_0			
49965_0			
32601_0			
10654_0			
11001_0			
32566_0			
32064_0			
27675_0			
704_0			
45164_0			
39242_0			
25208_0			
13686_0			
25332_0			
20488_0			
21442_0			
21223_0			
44338_0			
9355_0			
43029_0			
47637_0			
43529_0			
28335_0			
10281_0			
12392_0			
38996_0			
1798_0			
30034_0			
16951_0			
39768_0			
48731_0			
7950_0			
21976_0			
38277_0			
49254_0			
40386_0			
29649_0			
45755_0			
17269_0			
40975_0			
40226_0			
5517_0			
28708_0			
9102_0			
21193_0			
40787_0			
17470_0			
13650_0			
17736_0			
11710_0			
32905_0			
33868_0			
42722_0			
12104_0			
17008_0			
31674_0			
19091_0			
34760_0			
43855_0			
34604_0			
41887_0			
40442_0			
47591_0			
40274_0			
33968_0			
2682_0			
26375_0			
22936_0			
31015_0			
11624_0			
1645_0			
32217_0			
1703_0			
48283_0			
25744_0			
1579_0			
24804_0			
21720_0			
45876_0			
39592_0			
23461_0			
29283_0			
42985_0			
10503_0			
3518_0			
28971_0			
37698_0			
35727_0			
17263_0			
21923_0			
29392_0			
5576_0			
48771_0			
8060_0			
20695_0			
9751_0			
32517_0			
2067_0			
36999_0			
15370_0			
20801_0			
542_0			
16390_0			
33994_0			
46052_0			
21533_0			
14007_0			
33190_0			
17476_0			
48761_0			
13711_0			
45647_0			
34851_0			
44299_0			
42602_0			
435_0			
44940_0			
40848_0			
30721_0			
29131_0			
44730_0			
15948_0			
13567_0			
33102_0			
14924_0			
22608_0			
4413_0			
28707_0			
33429_0			
44151_0			
37184_0			
39088_0			
25020_0			
12254_0			
24023_0			
9089_0			
15741_0			
4238_0			
13309_0			
16994_0			
27442_0			
19546_0			
22925_0			
23365_0			
45304_0			
2727_0			
22251_0			
20502_0			
15985_0			
42146_0			
16536_0			
34230_0			
16208_0			
5687_0			
45825_0			
18744_0			
35233_0			
48820_0			
3729_0			
31552_0			
6583_0			
17664_0			
23104_0			
44615_0			
36625_0			
39691_0			
46726_0			
16924_0			
29334_0			
42814_0			
12417_0			
8180_0			
21922_0			
26418_0			
13214_0			
14893_0			
43147_0			
4912_0			
16411_0			
3242_0			
7176_0			
11469_0			
2191_0			
41105_0			
28656_0			
15367_0			
22710_0			
43915_0			
43406_0			
42536_0			
31097_0			
34986_0			
26838_0			
20791_0			
36420_0			
27752_0			
44024_0			
42141_0			
11644_0			
14959_0			
24758_0			
12193_0			
3325_0			
6722_0			
15784_0			
17356_0			
27147_0			
2923_0			
8129_0			
17927_0			
19092_0			
46667_0			
11843_0			
40705_0			
35512_0			
37080_0			
42202_0			
33869_0			
38815_0			
44883_0			
34398_0			
36773_0			
34717_0			
40609_0			
44477_0			
5711_0			
38076_0			
45531_0			
47577_0			
23993_0			
40733_0			
33887_0			
24750_0			
39072_0			
15395_0			
19014_0			
45288_0			
47541_0			
16715_0			
27941_0			
27688_0			
41905_0			
47247_0			
12689_0			
740_0			
23872_0			
2244_0			
32655_0			
31096_0			
20659_0			
25245_0			
5028_0			
16724_0			
37756_0			
33870_0			
1324_0			
15612_0			
34416_0			
45770_0			
11056_0			
45198_0			
13757_0			
5843_0			
18038_0			
2342_0			
46601_0			
34461_0			
28672_0			
7960_0			
9843_0			
39409_0			
21284_0			
3234_0			
28083_0			
44732_0			
587_0			
48678_0			
9589_0			
15273_0			
2042_0			
24425_0			
29809_0			
49541_0			
5668_0			
46086_0			
35824_0			
39825_0			
2583_0			
27758_0			
47977_0			
2916_0			
15903_0			
16621_0			
40644_0			
13851_0			
10464_0			
30016_0			
2944_0			
111_0			
28663_0			
25586_0			
44220_0			
10675_0			
7843_0			
43917_0			
2398_0			
39473_0			
7959_0			
27188_0			
20558_0			
13628_0			
46489_0			
14034_0			
21731_0			
24933_0			
19010_0			
45960_0			
34657_0			
21695_0			
1113_0			
9890_0			
44869_0			
27990_0			
14366_0			
14305_0			
44892_0			
10661_0			
14324_0			
6836_0			
23288_0			
4472_0			
17000_0			
22543_0			
21979_0			
39581_0			
37044_0			
15228_0			
18920_0			
38680_0			
49111_0			
24259_0			
35745_0			
29531_0			
42328_0			
38206_0			
4628_0			
47114_0			
20882_0			
1096_0			
31328_0			
38296_0			
23525_0			
4932_0			
34796_0			
15250_0			
14737_0			
33895_0			
30161_0			
32425_0			
4715_0			
5619_0			
20209_0			
49029_0			
48571_0			
1709_0			
15813_0			
44604_0			
40053_0			
16830_0			
36819_0			
41369_0			
26789_0			
16652_0			
24612_0			
43499_0			
47776_0			
24754_0			
27311_0			
40129_0			
27444_0			
9809_0			
2861_0			
24433_0			
14082_0			
2311_0			
25072_0			
36975_0			
30511_0			
41963_0			
12307_0			
23193_0			
4271_0			
33742_0			
46493_0			
12419_0			
37781_0			
29590_0			
42180_0			
32684_0			
38854_0			
5277_0			
21511_0			
8956_0			
38556_0			
18122_0			
38914_0			
2076_0			
37577_0			
22436_0			
40235_0			
878_0			
25605_0			
49689_0			
41516_0			
48121_0			
2668_0			
39263_0			
36977_0			
9173_0			
39490_0			
3319_0			
22852_0			
28673_0			
18104_0			
37725_0			
31605_0			
37849_0			
29475_0			
7181_0			
39510_0			
1252_0			
17007_0			
38372_0			
15883_0			
41114_0			
31653_0			
17013_0			
46918_0			
40507_0			
31309_0			
22177_0			
35252_0			
15141_0			
3060_0			
33964_0			
23096_0			
40231_0			
15313_0			
29226_0			
16203_0			
11803_0			
28396_0			
8100_0			
27650_0			
9874_0			
10797_0			
33824_0			
44859_0			
17541_0			
35300_0			
6422_0			
24232_0			
14851_0			
30086_0			
1402_0			
9072_0			
10943_0			
4089_0			
2979_0			
13369_0			
42662_0			
27362_0			
33675_0			
17444_0			
26599_0			
18355_0			
24218_0			
563_0			
26548_0			
49186_0			
15939_0			
45589_0			
22157_0			
47877_0			
46155_0			
38694_0			
39798_0			
5969_0			
11269_0			
27672_0			
6324_0			
26205_0			
13733_0			
7316_0			
5947_0			
30744_0			
41502_0			
33958_0			
5448_0			
33063_0			
30596_0			
40027_0			
9633_0			
32426_0			
22803_0			
42281_0			
4720_0			
9745_0			
47236_0			
44378_0			
29246_0			
16720_0			
9369_0			
30132_0			
22465_0			
17456_0			
23233_0			
6647_0			
10040_0			
5297_0			
38385_0			
33042_0			
17916_0			
39341_0			
20339_0			
43409_0			
11168_0			
43061_0			
36517_0			
16525_0			
20042_0			
4770_0			
27924_0			
15291_0			
49688_0			
37197_0			
16501_0			
6186_0			
20889_0			
29307_0			
28478_0			
9706_0			
10505_0			
4821_0			
1232_0			
13957_0			
48723_0			
8969_0			
11546_0			
12434_0			
45885_0			
41956_0			
24313_0			
21280_0			
25976_0			
12135_0			
25167_0			
18006_0			
11054_0			
35750_0			
29526_0			
43545_0			
49166_0			
42992_0			
19671_0			
14478_0			
2170_0			
48828_0			
32362_0			
23979_0			
49261_0			
46054_0			
19405_0			
37154_0			
27673_0			
39024_0			
5545_0			
19168_0			
44856_0			
12418_0			
11720_0			
22032_0			
21420_0			
30890_0			
10416_0			
6262_0			
38045_0			
40119_0			
5044_0			
3794_0			
40871_0			
13748_0			
8542_0			
35263_0			
31378_0			
11548_0			
6944_0			
37791_0			
19109_0			
47896_0			
12141_0			
39625_0			
28867_0			
38072_0			
19108_0			
37400_0			
24254_0			
19683_0			
26377_0			
13561_0			
6048_0			
37638_0			
19885_0			
42211_0			
32636_0			
13523_0			
20948_0			
12480_0			
44169_0			
46277_0			
5250_0			
24292_0			
34009_0			
21445_0			
29853_0			
7351_0			
20681_0			
24657_0			
39381_0			
13075_0			
39513_0			
29116_0			
30469_0			
33307_0			
42356_0			
12588_0			
33687_0			
8621_0			
24042_0			
399_0			
24800_0			
10968_0			
33373_0			
20771_0			
8765_0			
34024_0			
38555_0			
8927_0			
8907_0			
26175_0			
33959_0			
17097_0			
37678_0			
14611_0			
24940_0			
5232_0			
40971_0			
21886_0			
43852_0			
46593_0			
12787_0			
48032_0			
45918_0			
17247_0			
10208_0			
22173_0			
3658_0			
18103_0			
22951_0			
16535_0			
36308_0			
36018_0			
8814_0			
39992_0			
12399_0			
17354_0			
6151_0			
27445_0			
8220_0			
27160_0			
14772_0			
36765_0			
22290_0			
19574_0			
33241_0			
7115_0			
44753_0			
4115_0			
26715_0			
6601_0			
29979_0			
29562_0			
5193_0			
19934_0			
30945_0			
17815_0			
16879_0			
38371_0			
2766_0			
772_0			
6932_0			
37010_0			
11550_0			
39335_0			
47630_0			
16350_0			
37454_0			
48396_0			
33290_0			
10042_0			
31123_0			
34013_0			
21776_0			
20013_0			
11813_0			
15180_0			
6558_0			
24114_0			
29412_0			
44205_0			
34689_0			
25114_0			
14549_0			
31253_0			
26224_0			
1692_0			
17120_0			
13738_0			
33546_0			
42714_0			
42861_0			
45548_0			
1454_0			
29238_0			
42421_0			
15527_0			
45650_0			
20004_0			
41305_0			
6723_0			
8496_0			
46202_0			
3998_0			
26489_0			
16380_0			
2983_0			
8954_0			
5130_0			
22891_0			
9798_0			
17847_0			
20848_0			
3346_0			
4104_0			
48311_0			
13579_0			
41019_0			
4537_0			
37272_0			
32401_0			
16828_0			
41874_0			
11911_0			
38350_0			
32256_0			
10600_0			
38559_0			
8275_0			
30055_0			
49296_0			
13715_0			
20710_0			
17092_0			
14870_0			
13764_0			
48821_0			
17452_0			
24697_0			
19611_0			
17886_0			
47898_0			
39295_0			
21528_0			
9662_0			
10052_0			
43681_0			
41249_0			
32239_0			
30355_0			
32690_0			
41351_0			
33930_0			
43800_0			
32662_0			
42816_0			
18344_0			
10182_0			
5887_0			
8847_0			
8271_0			
41060_0			
1102_0			
24965_0			
5625_0			
1110_0			
3300_0			
29249_0			
34556_0			
40067_0			
34887_0			
9382_0			
25201_0			
4776_0			
9081_0			
45868_0			
14333_0			
41444_0			
47934_0			
37740_0			
28632_0			
35613_0			
23427_0			
36261_0			
48982_0			
40438_0			
2709_0			
11035_0			
27907_0			
32606_0			
6305_0			
44106_0			
15605_0			
3183_0			
34628_0			
14784_0			
22285_0			
33689_0			
46071_0			
9111_0			
13123_0			
21573_0			
11908_0			
47963_0			
1509_0			
47131_0			
49070_0			
513_0			
21038_0			
25595_0			
10726_0			
44045_0			
28346_0			
26432_0			
16428_0			
15677_0			
22015_0			
315_0			
36614_0			
13847_0			
33779_0			
47024_0			
10419_0			
12047_0			
20540_0			
49345_0			
25335_0			
48861_0			
5982_0			
32748_0			
46683_0			
26143_0			
11332_0			
24568_0			
35855_0			
15433_0			
9649_0			
46578_0			
41052_0			
6116_0			
28034_0			
28312_0			
46329_0			
20605_0			
29452_0			
27393_0			
26350_0			
48043_0			
45310_0			
16640_0			
13456_0			
32701_0			
24055_0			
20749_0			
42320_0			
42422_0			
35769_0			
12643_0			
16218_0			
1116_0			
38660_0			
3699_0			
4814_0			
10937_0			
2585_0			
19746_0			
40490_0			
42774_0			
46731_0			
47375_0			
49677_0			
8503_0			
47451_0			
44101_0			
49679_0			
18566_0			
44955_0			
42523_0			
1923_0			
25305_0			
27691_0			
291_0			
25220_0			
25487_0			
38504_0			
26532_0			
10939_0			
45039_0			
10108_0			
17773_0			
49719_0			
9177_0			
14150_0			
37578_0			
567_0			
26948_0			
24932_0			
47204_0			
1649_0			
29775_0			
5241_0			
28142_0			
32339_0			
30303_0			
46271_0			
39833_0			
22198_0			
47652_0			
15909_0			
39640_0			
35779_0			
27265_0			
17738_0			
13474_0			
37540_0			
5447_0			
22386_0			
9010_0			
29779_0			
2160_0			
31447_0			
2817_0			
16383_0			
39023_0			
41220_0			
48501_0			
38617_0			
12155_0			
13220_0			
45087_0			
2405_0			
17675_0			
11511_0			
16195_0			
18287_0			
12931_0			
8641_0			
18026_0			
29067_0			
15080_0			
37566_0			
19238_0			
21606_0			
34548_0			
16248_0			
19664_0			
39917_0			
27760_0			
20673_0			
15061_0			
31876_0			
25333_0			
40684_0			
1666_0			
12789_0			
18838_0			
15209_0			
43571_0			
2946_0			
47618_0			
43994_0			
47825_0			
298_0			
32119_0			
42981_0			
33206_0			
13412_0			
5802_0			
6519_0			
44243_0			
35259_0			
48252_0			
48216_0			
38341_0			
42557_0			
17785_0			
4977_0			
2986_0			
21267_0			
28843_0			
22114_0			
44871_0			
6587_0			
12577_0			
31852_0			
42205_0			
39875_0			
14055_0			
43665_0			
16891_0			
47891_0			
21027_0			
18923_0			
27278_0			
25199_0			
46576_0			
6807_0			
16297_0			
48469_0			
38011_0			
44428_0			
34839_0			
40223_0			
39811_0			
32178_0			
27743_0			
30571_0			
20774_0			
37050_0			
43767_0			
8396_0			
12164_0			
9891_0			
36100_0			
39413_0			
46326_0			
34937_0			
11980_0			
25997_0			
35582_0			
22974_0			
40135_0			
17468_0			
18952_0			
9483_0			
14676_0			
35693_0			
16216_0			
31654_0			
36293_0			
9341_0			
20235_0			
5859_0			
27579_0			
12133_0			
23652_0			
32819_0			
30389_0			
6175_0			
43080_0			
44489_0			
44548_0			
12212_0			
43648_0			
40916_0			
29976_0			
32716_0			
4796_0			
4848_0			
37260_0			
28322_0			
2250_0			
3785_0			
19531_0			
36258_0			
36727_0			
47572_0			
35342_0			
7098_0			
44495_0			
21202_0			
33202_0			
16186_0			
45769_0			
13001_0			
28652_0			
7077_0			
32712_0			
49974_0			
14217_0			
21121_0			
5276_0			
49859_0			
15811_0			
47049_0			
3276_0			
23354_0			
1348_0			
49059_0			
44775_0			
5801_0			
13878_0			
9954_0			
34298_0			
15850_0			
33471_0			
32976_0			
47703_0			
35465_0			
22689_0			
16031_0			
44547_0			
29454_0			
45891_0			
32894_0			
25710_0			
26906_0			
35576_0			
47530_0			
31432_0			
15819_0			
9932_0			
31318_0			
26562_0			
520_0			
36170_0			
34136_0			
4123_0			
39039_0			
25659_0			
4904_0			
14735_0			
26198_0			
49741_0			
7309_0			
13994_0			
2823_0			
29360_0			
34471_0			
5110_0			
39809_0			
36585_0			
32589_0			
22952_0			
8323_0			
38751_0			
17461_0			
46833_0			
34308_0			
3161_0			
12001_0			
43015_0			
26056_0			
30484_0			
36249_0			
15344_0			
42485_0			
3413_0			
19340_0			
14248_0			
6705_0			
34087_0			
40315_0			
24622_0			
6278_0			
46188_0			
41824_0			
46217_0			
49989_0			
33801_0			
47647_0			
15721_0			
30539_0			
39819_0			
268_0			
1724_0			
1106_0			
17255_0			
21362_0			
13543_0			
40776_0			
20639_0			
47920_0			
13582_0			
13138_0			
8287_0			
13335_0			
10976_0			
35172_0			
32590_0			
27734_0			
43044_0			
8507_0			
3406_0			
26203_0			
37987_0			
45974_0			
14141_0			
17398_0			
18486_0			
17484_0			
39186_0			
43010_0			
34900_0			
13342_0			
41091_0			
42810_0			
42357_0			
