id	sentiment	review				
1956	1	the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching . 				
1957	1	a sobering and powerful documentary about the most severe kind of personal loss : rejection by one's mother . 				
1958	1	audacious-impossible yet compelling . . . 				
1959	1	often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself . 				
1960	1	humorous and heartfelt , douglas mcgrath's version of 'nicholas nickleby' left me feeling refreshed and hopeful . not many movies have that kind of impact on me these days . 				
1961	1	a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem . 				
1962	1	this is so de palma . if you love him , you'll like it . if you don't . . . well , skip to another review . 				
1963	1	rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 . 				
1964	1	the moral shrapnel and mental shellshock will linger long after this film has ended . 				
1965	1	o ?ltimo suspeito ganha for�a ao tamb�m funcionar em uma esfera adicional : a do drama familiar . 				
1966	1	unfolds in a series of achronological vignettes whose cumulative effect is chilling . 				
1967	1	the movie enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle . 				
1968	1	although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters . 				
1969	1	it's not going to be everyone's bag of popcorn , but it definitely gives you something to chew on . 				
1970	1	huppert and girardot give performances of exceptional honesty . 				
1971	1	it has that rare quality of being able to creep the living hell out of you . . . 				
1972	1	a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall . 				
1973	1	an infinitely wittier version of the home alone formula . 				
1974	1	feardotcom's thrills are all cheap , but they mostly work . 				
1975	1	[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo . 				
1976	1	mr . deeds is , as comedy goes , very silly -- and in the best way . 				
1977	1	you could love safe conduct ( laissez passer ) for being a subtitled french movie that is 170 minutes long . you could hate it for the same reason . 				
1978	1	with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in . 				
1979	1	'moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism . '				
1980	1	broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force . 				
1981	1	at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . 				
1982	1	stuart's poor-me persona needs a whole bunch of snowball's cynicism to cut through the sugar coating . but once the falcon arrives in the skies above manhattan , the adventure is on red alert . 				
1983	1	there is greatness here . 				
1984	1	boasts enough funny dialogue and sharp characterizations to be mildly amusing . 				
1985	1	"director juan jose campanella could have turned this into an argentine retread of "" iris "" or "" american beauty , "" but instead pulls a little from each film and creates something more beautiful than either of those films . "				
1986	1	if you love the music , and i do , its hard to imagine having more fun watching a documentary . . . 				
1987	1	nakata's technique is to imply terror by suggestion , rather than the overuse of special effects . 				
1988	1	" "" 13 conversations about one thing "" is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling . "				
1989	1	satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity . 				
1990	1	though an important political documentary , this does not really make the case the kissinger should be tried as a war criminal . 				
1991	1	cannon's confidence and laid-back good spirits are , with the drumming routines , among the film's saving graces . 				
1992	1	in its understanding , often funny way , it tells a story whose restatement is validated by the changing composition of the nation . 	1	Holes is a fable about the past and the way it affects the present lives of at least three people. One of them I will name, the other two are mysteries and will remain so. Holes is a story about Stanley Yelnats IV. He is unlucky in life. Unlucky in fact characterizes the fates of most of the Yelnats men and has been since exploits of Stanley IV's `no good-dirty-rotten-pig-stealing-great-great-grandfather.' Those particular exploits cursed the family's men to many an ill-fated turn. It is during just such a turn that we meet Stanley IV. He has been accused, falsely, of stealing a pair of baseball shoes, freshly donated to a homeless shelter auction, by a famous baseball player. He is given the option of jail, or he can go to a character building camp. `I've never been to camp before,' says Stanley. With that the Judge enthusiastically sends him off to Camp Green Lake.<br /><br />Camp Green Lake is an odd place, with an odd philosophy, `If you take a bad boy, make him dig a hole every day in the hot sun, it will turn him into a good boy.' We learn this little pearl of wisdom from Mr. Sir (John Voight) one of the camp's `counselors.' We get the impression right away that he is a dangerous man. He at least wears his attitude honestly; he doesn't think he is nice. The camp's guidance councilor, Mr. Pendanski (Tim Blake Nelson) is a different matter entirely. He acts the part of the caring sensitive counselor, but he quick, quicker than anyone else in authority to unleash the most cruel verbal barbs at his charges. The Warden has a decided capacity for meanness, but other than that she is a mystery. These three rule Camp Green Lake, a place that has no lake. It is just a dry dusty desert filled with holes, five feet deep and five feet wide. Its local fauna, seem only to be the vultures, and dangerous poisonous yellow-spotted lizards. Green Lake seems is, in many ways, a haunted place.<br /><br />Holes works in spite of the strange setting, and the strange story, because it understands people. Specifically because it is honest in the way it deals with the inmates of Camp Green Lake. The book captures the way boys interact with one another perfectly. It captures the way boys can bully each other, they way they can win admiration, the way they fight with one another, and the way boys ally themselves along the age line. It is this well nuanced core that makes everything else in the book believable. What is also refreshing about this book the good nature of its main character. He does not believe in a family curse, he is not bitter about the infamous exploits of his `no good-dirty-rotten-pig-stealing-great-great-grandfather.' In fact he loves hearing the story. Stanley IV is not bitter about the past, and determined not let it affect him in the way it has affected his father and grandfather. There is at times a lot of sadness in the book, but not a lot wallowing angsty silliness. And that is refreshing.<br /><br />Holes is an intelligent, insightful and witty family book. It entertains, and not in any cheap way. It is not a comedy, though it has its laughs. It dares to be compelling, where many family books tend to play it safe and conventional. As such it transcends the family book genera and simply becomes a good book that everyone can enjoy. I give it a 10.		
1993	1	she may not be real , but the laughs are . 				
1994	1	a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries . 				
1995	1	ok arthouse . the power of this script , and the performances that come with it , is that the whole damned thing didn't get our moral hackles up . 				
1996	1	the movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis . 				
1997	1	about schmidt is undoubtedly one of the finest films of the year . if you're not deeply touched by this movie , check your pulse . 				
1998	1	the charm of revolution os is rather the way it introduces you to new , fervently held ideas and fanciful thinkers . 				
1999	0	simplistic , silly and tedious . 				
2000	0	it's so laddish and juvenile , only teenage boys could possibly find it funny . 				
2001	0	exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable . 				
2002	0	[garbus] discards the potential for pathological study , exhuming instead , the skewed melodrama of the circumstantial situation . 				
2003	0	a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification . 				
2004	0	the story is also as unoriginal as they come , already having been recycled more times than i'd care to count . 				
2005	0	about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time . 				
2006	0	not so much farcical as sour . 				
2007	0	unfortunately the story and the actors are served with a hack script . 				
2008	0	all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject . 				
2009	0	a sentimental mess that never rings true . 				
2010	0	while the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . 				
2011	0	interesting , but not compelling . 				
2012	0	on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire . 				
2013	0	while the ensemble player who gained notice in guy ritchie's lock , stock and two smoking barrels and snatch has the bod , he's unlikely to become a household name on the basis of his first starring vehicle . 				
2014	0	there is a difference between movies with the courage to go over the top and movies that don't care about being stupid				
2015	0	nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro's right-hand goombah . 				
2016	0	"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us "" the skulls "" and last year's "" rollerball . "" enough said , except : film overboard ! "				
2017	0	here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha . 				
2018	0	this 100-minute movie only has about 25 minutes of decent material . 				
2019	0	the execution is so pedestrian that the most positive comment we can make is that rob schneider actually turns in a pretty convincing performance as a prissy teenage girl . 				
2020	0	on its own , it's not very interesting . as a remake , it's a pale imitation . 				
2021	0	it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there's a little girl-on-girl action . 				
2022	0	a farce of a parody of a comedy of a premise , it isn't a comparison to reality so much as it is a commentary about our knowledge of films . 				
2023	0	as exciting as all this exoticism might sound to the typical pax viewer , the rest of us will be lulled into a coma . 				
2024	0	the party scenes deliver some tawdry kicks . the rest of the film . . . is dudsville . 				
2025	0	our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender ? and i know this because i've seen 'jackass : the movie . '				
2026	0	the criticism never rises above easy , cynical potshots at morally bankrupt characters . . . 				
2027	0	the movie's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story . killing time , that's all that's going on here . 				
2028	0	"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . yep , it's "" waking up in reno . "" go back to sleep . "				
2029	0	somewhere in the middle , the film compels , as demme experiments he harvests a few movie moment gems , but the field of roughage dominates . 				
2030	0	the action clich�s just pile up . 				
2031	0	payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broadcast . 				
2032	0	the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear . 	0	I'm probably not giving this book a fair shake, as I was unable to watch all of it. Perhaps if I'd seen it in a theater, in its original presentation, I might have appreciated it, but it's far too slow-moving for me.<br /><br />I read the book some 25 years ago and the details of the plot have faded from memory. This did not help the book, as it's something less than vivid and clear in its presentation of events.<br /><br />This is really four linked books, or a book in four parts, and was, I believe, intended to be seen over four nights in a theatrical presentation. I found Part I to be enjoyable enough, but it was all I could do to sit through Part II, which drags interminably. Reading Tolstoy's philosophizing is one thing. If you get a good translation or can read it in the original, his brilliant writing far outweighs any issues one might have with the pace of the story. On book, however, it's hard to reproduce without being ponderous.<br /><br />I have other issues with the parts of the book that I saw. It's very splashy, with a lot of hey-ma-look-at-this camera work that calls attention to itself, instead of serving to advance the story.<br /><br />Clearly, I'm missing something, but I just couldn't summon the enthusiasm to crank up parts III and IV.		
2033	0	another useless recycling of a brutal mid-'70s american sports movie . 				
2034	0	i didn't laugh . i didn't smile . i survived . 				
2035	0	please , someone , stop eric schaeffer before he makes another film . 				
2036	0	most of the problems with the film don't derive from the screenplay , but rather the mediocre performances by most of the actors involved				
2037	0	 . . . if you're just in the mood for a fun -- but bad -- movie , you might want to catch freaks as a matinee . 				
2038	0	curling may be a unique sport but men with brooms is distinctly ordinary . 				
2039	0	though the opera itself takes place mostly indoors , jacquot seems unsure of how to evoke any sort of naturalism on the set . 				
2040	0	there's no getting around the fact that this is revenge of the nerds revisited -- again . 				
2041	0	the effort is sincere and the results are honest , but the film is so bleak that it's hardly watchable . 				
2042	0	analyze that regurgitates and waters down many of the previous film's successes , with a few new swings thrown in . 				
2043	0	with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout . . . by which time it's impossible to care who wins . 				
2044	0	stinks from start to finish , like a wet burlap sack of gloom . 				
2045	0	to the civilized mind , a movie like ballistic : ecks vs . sever is more of an ordeal than an amusement . 				
2046	0	equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 . 				
2047	0	the lack of naturalness makes everything seem self-consciously poetic and forced . . . it's a pity that [nelson's] achievement doesn't match his ambition . 				
2048	0	everything is off . 				
2049	0	when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the theater and shout , 'hey , kool-aid ! '				
2050	0	an easy watch , except for the annoying demeanour of its lead character . 				
2051	0	imagine the cleanflicks version of 'love story , ' with ali macgraw's profanities replaced by romance-novel platitudes . 				
2052	0	pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion . 				
2053	0	forget the misleading title , what's with the unexplained baboon cameo ? 				
2054	0	an odd , haphazard , and inconsequential romantic comedy . 				
2055	0	though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere . 				
2056	0	pascale bailly's rom-com provides am�lie's audrey tautou with another fabuleux destin -- i . e . , a banal spiritual quest . 				
2057	0	a static and sugary little half-hour , after-school special about interfaith understanding , stretched out to 90 minutes . 				
2058	0	watching the chemistry between freeman and judd , however , almost makes this movie worth seeing . almost . 				
2059	0	 . . . a pretentious and ultimately empty examination of a sick and evil woman . 				
2060	0	the country bears has no scenes that will upset or frighten young viewers . unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either . 				
2061	0	the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end . 				
2062	0	the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach . 				
2063	0	mattei's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination . 				
2064	0	only in its final surprising shots does rabbit-proof fence find the authority it's looking for . 				
2065	0	isn't as sharp as the original . . . despite some visual virtues , 'blade ii' just doesn't cut it . 				
2066	0	 . . . plays like a badly edited , 91-minute trailer ( and ) the director can't seem to get a coherent rhythm going . in fact , it doesn't even seem like she tried . 				
2067	0	"maybe leblanc thought , "" hey , the movie about the baseball-playing monkey was worse . "" "				
2068	0	what you expect is just what you get . . . assuming the bar of expectations hasn't been raised above sixth-grade height . 				
2069	0	barry sonnenfeld owes frank the pug big time				
2070	0	the biggest problem with roger avary's uproar against the mpaa is that , even in all its director's cut glory , he's made a film that's barely shocking , barely interesting and most of all , barely anything . 				
2071	0	so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along . 				
2072	0	i approached the usher and said that if she had to sit through it again , she should ask for a raise . 				
2073	0	earnest but heavy-handed . 				
2074	0	if sinise's character had a brain his ordeal would be over in five minutes but instead the plot goes out of its way to introduce obstacles for him to stumble over . 				
2075	0	too slow for a younger crowd , too shallow for an older one . 				
2076	0	"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker . "				
2077	0	a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters . 				
2078	0	takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny . 				
2079	0	the things this movie tries to get the audience to buy just won't fly with most intelligent viewers . 				
2080	0	even if the enticing prospect of a lot of nubile young actors in a film about campus depravity didn't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by avary's failure to construct a story with even a trace of dramatic interest . 				
2081	0	sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house . 				
2082	0	confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve . 	0	Even though the book wasn't strictly accurate to the real situation it described it still carried a sense of Japan. I find it hard to believe that anyone who was involved in making this book had ever been to japan as it didn't feel Japanese in the slightest. Almost everything about it was terrible. I will admit the actors were generally quite good but couldn't stand a chance of saving it. Before the book started I was surprised that there were only ten people in the cinema on a Friday night shortly after the book had opened in Japan. 30 minutes in I was amazed they stayed. I stayed so I would have the right to criticize it. The whole book was punctuated my groans and suppressed laughs of disbelief from my Japanese girlfriend. Everyone I saw walking out of that cinema had looks of confusion and disappointment on their faces. <br /><br />To the makers of this book, you owe me two hours.		
2083	0	deadly dull , pointless meditation on losers in a gone-to-seed hotel . 				
2084	0	with this new rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment . 				
2085	0	one can only assume that the jury who bestowed star hoffman's brother gordy with the waldo salt screenwriting award at 2002's sundance festival were honoring an attempt to do something different over actually pulling it off				
2086	0	a movie more to be prescribed than recommended -- as visually bland as a dentist's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms . 				
2087	0	sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler . but never mind all that ; the boobs are fantasti				
2088	0	the script covers huge , heavy topics in a bland , surfacey way that doesn't offer any insight into why , for instance , good things happen to bad people . 				
2089	0	a portrait of alienation so perfect , it will certainly succeed in alienating most viewers . 				
2090	0	the code talkers deserved better than a hollow tribute . 				
2091	0	skip the film and buy the philip glass soundtrack cd . 				
2092	0	feels like a cold old man going through the motions . 				
2093	0	dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ? 				
2094	0	dull and mechanical , kinda like a very goofy museum exhibit				
2095	0	there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity . 				
2096	0	beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental . 				
2097	0	has its moments -- and almost as many subplots . 				
2098	0	the gags , and the script , are a mixed bag . 				
2099	0	completely awful iranian drama . . . as much fun as a grouchy ayatollah in a cold mosque . 				
2100	0	narratively , trouble every day is a plodding mess . 				
2101	0	there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance . 				
2102	0	directors john musker and ron clements , the team behind the little mermaid , have produced sparkling retina candy , but they aren't able to muster a lot of emotional resonance in the cold vacuum of space . 				
2103	0	adam sandler's heart may be in the right place , but he needs to pull his head out of his butt				
2104	0	there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted . 				
2105	0	despite engaging offbeat touches , knockaround guys rarely seems interested in kicking around a raison d'etre that's as fresh-faced as its young-guns cast . 				
2106	0	it's all pretty tame . the most offensive thing about the movie is that hollywood expects people to pay to see it . 				
2107	0	the movie is a mess from start to finish . 				
2108	0	the trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness . 				
2109	0	i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life . 				
2110	0	in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar . 				
2111	0	the plot is nothing but boilerplate clich�s from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times				
2112	0	terminally brain dead production . 				
2113	0	some episodes work , some don't . 				
2114	0	beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics . 				
2115	0	j . lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she's a pretty woman , but she's no working girl . 				
2116	0	rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects . 				
2117	0	not only are the film's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this 'we're -doing-it-for -the-cash' sequel were . 				
2118	0	wow . i have not been this disappointed by a movie in a long time . 				
2119	0	off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all . 				
2120	0	it's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding . 				
2121	0	watching harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but boyd's film offers little else of consequence . 				
2122	0	it's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget . 				
2123	0	'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '				
2124	0	will probably be one of those movies barely registering a blip on the radar screen of 2002 . 				
2125	0	the problem is not that it's all derivative , because plenty of funny movies recycle old tropes . the problem is that van wilder does little that is actually funny with the material . 				
2126	0	there's nothing interesting in unfaithful whatsoever . 				
2127	0	none of this is half as moving as the filmmakers seem to think . 				
2128	0	a processed comedy chop suey . 				
2129	0	as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink . 				
2130	0	fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix . 				
2131	0	full of the kind of obnoxious chitchat that only self-aware neurotics engage in . 				
2132	0	an erotic thriller that's neither too erotic nor very thrilling , either . 				
2133	0	the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes . 				
2134	0	with its parade of almost perpetually wasted characters . . . margarita feels like a hazy high that takes too long to shake . 				
2135	0	if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash . 				
2136	0	the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast isn't the least bit mesmerizing . 				
2137	0	everything is pegged into the groove of a new york dating comedy with 'issues' to simplify . 				
2138	0	a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff . 				
2139	0	the cameo-packed , m : i-2-spoofing title sequence is the funniest 5 minutes to date in this spy comedy franchise . . . then mike myers shows up and ruins everything . 				
2140	0	it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van . 				
2141	0	the 50-something lovebirds are too immature and unappealing to care about . 				
2142	0	so genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen . it never is , not fully . 				
2143	0	even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities . 				
2144	0	what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time . 				
2145	0	one lousy movie . 				
2146	0	as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . 				
2147	0	plodding , peevish and gimmicky . 				
2148	0	the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox . 				
2149	0	oozes condescension from every pore . 				
2150	0	"solaris "" is a shapeless inconsequential move relying on the viewer to do most of the work . "				
2151	0	the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism . 				
2152	0	 . . . hypnotically dull . 				
2153	0	though this saga would be terrific to read about , it is dicey screen material that only a genius should touch . 				
2154	0	it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense . 				
2155	0	an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it . 				
2156	0	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it . 				
2157	0	[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by . 				
2158	0	occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma . 	1	This is yet another tell-it-as-it-is Madhur Bhandarkar book. I am not sure why he has this obsession to show Child moles***ion and g*y concepts to the Indian booky audience, but I find some of those scenes really disgusting! What's new? It is a nice piece put together by Bhandarkar, where he shows the story of an entertainment reporter played by leading lady in the famous book, Mr & Mrs Iyer. What makes this book different is, that it also covers the stories of people that this reporter interacts with or is friends with, such as her roomies, her colleagues, book stars, models, rich people and others featured in the Entertainment Page#3 in her newspaper.<br /><br />Noticeable: It is another good performance from Mrs Iyer. She is likely to be noticed for this role. She does selective roles but shines in them. She is noticeably de-glamorized and less beautiful in this book. But then, entertainment reporters are not supposed to outshine the people they cover, right? Verdict: Madhur has come up with another good book, that brings social issues to the limelight very nicely. However, this book loses focus and one is not sure what the director is trying to convey.<br /><br />Is he trying to show us the glitz and glamor of the rich people? or is he trying to show us the life of an entertainment reporter and contrasting that with the life of the REAL crime reporter? Is he trying to tell us how the government and rich folks rule the press? or is he trying to illustrate the issues with child abuse and g*y folk. The other concepts brought forth include the unwritten rule that young women have to sleep with directors or co-stars, if they wish to enter Bollywood.<br /><br />In addition, he talks about how flight assistants get sick and tired of their jobs after a while and resort to extreme measures by marrying much elder people, etc. He also talks about unhappy women and spoilt kids in rich families.<br /><br />This was all okay for me.. but might be too complex for an average book-goer, who just wants to relieve some stress from day to day work		
2159	0	it may play well as a double feature with mainstream foreign mush like my big fat greek wedding				
2160	0	by the time you reach the finale , you're likely wondering why you've been watching all this strutting and posturing . 				
2161	0	journalistically dubious , inept and often lethally dull . 				
2162	0	putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest . 				
2163	0	 at its best , it's black hawk down with more heart . at its worst , it's rambo- meets-john ford . 				
2164	0	exactly what you'd expect from a guy named kaos . 				
2165	0	calculated swill . 				
2166	0	this movie . . . doesn't deserve the energy it takes to describe how bad it is . 				
2167	0	with or without ballast tanks , k-19 sinks to a harrison ford low . 				
2168	0	director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two . 				
2169	0	you might be shocked to discover that seinfeld's real life is boring . 				
2170	0	it's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time . 				
2171	0	walsh can't quite negotiate the many inconsistencies in janice's behavior or compensate for them by sheer force of charm . 				
2172	0	this 10th film in the series looks and feels tired . 				
2173	0	it leers , offering next to little insight into its intriguing subject . 				
2174	0	i found myself growing more and more frustrated and detached as vincent became more and more abhorrent . 				
2175	0	one of the oddest and most inexplicable sequels in movie history . 				
2176	0	there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers . 				
2177	0	fear permeates the whole of stortelling , todd solondz' oftentimes funny , yet ultimately cowardly autocritique . 				
2178	0	the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense . 				
2179	0	thoroughly awful . 				
2180	0	 . . . ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 . 				
2181	0	though the film is well-intentioned , one could rent the original and get the same love story and parable . 				
2182	0	just too silly and sophomoric to ensnare its target audience . 				
2183	0	the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch . 				
2184	0	truly terrible . 				
2185	0	a cleverly crafted but ultimately hollow mockumentary . 				
2186	0	it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff . 				
2187	0	an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses . 				
2188	0	it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too . 				
2189	0	rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative . 				
2190	0	fluffy and disposible . 				
2191	0	such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . 				
2192	0	if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is . 				
2193	0	holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp . 				
2194	0	the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed . 				
2195	0	a feature-length , r-rated , road-trip version of mama's family . 				
2196	0	what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between . 				
2197	0	stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor . 				
2198	0	bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly . 				
2199	0	there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening . 				
2200	0	imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor . the result might look like vulgar . 				
2201	0	suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer demands . 				
2202	0	what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it's icky . 				
2203	0	it's an 88-minute highlight reel that's 86 minutes too long . 				
2204	0	the film favors the scientific over the spectacular ( visually speaking ) . 				
2205	0	such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema . 				
2206	0	with the exception of mccoist , the players don't have a clue on the park . the acting isn't much better . 				
2207	0	the whole affair is as predictable as can be . 				
2208	0	a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes . 				
2209	0	this cloying , voices-from-the-other-side story is hell . 				
2210	0	a suffocating rape-payback horror show that hinges on the subgenre's most enabling victim . . . and an ebullient affection for industrial-model meat freezers . 				
