id	review
1490	less than fresh . 
1491	in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works . 
1492	the script is too mainstream and the psychology too textbook to intrigue . 
1493	muddled , simplistic and more than a little pretentious . 
1494	meandering and glacially paced , and often just plain dull . 
1495	a disaster of a drama , saved only by its winged assailants . 
1496	a road trip that will get you thinking , 'are we there yet ? '
1497	director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you're going to subjugate truth to the tear-jerking demands of soap opera ? 
1498	dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting , and the film settles too easily along the contours of expectation . 
1499	if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it . 
1500	an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten . 
1501	what could have been right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination . 
1502	the movie is like scorsese's mean streets redone by someone who ignored it in favor of old 'juvenile delinquent' paperbacks with titles like leather warriors and switchblade sexpot . 
1503	this pathetic junk is barely an hour long . nevertheless , it still seems endless . 
1504	it isn't that stealing harvard is a horrible movie?if only it were that grand a failure ! it's just that it's so not-at-all-good . and i expect much more from a talent as outstanding as director bruce mcculloch . 
1505	dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy . 
1506	is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? 
1507	it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman . 
1508	the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material . 
1509	the script ? please . 
1510	staggers between flaccid satire and what is supposed to be madcap farce . 
1511	not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired . 
1512	brainy , artistic and muted , almost to the point of suffocation . 
1513	plays like the old disease-of-the-week small-screen melodramas . 
1514	like life on the island , the movie grows boring despite the scenery . 
1515	the truth about charlie is that it's a brazenly misguided project . 
1516	caso voc� sinta necessidade de sair da sala antes do t�rmino da proje�?o , n?o se preocupe : ningu�m lhe enviar� penas simbolizando covardia . 
1517	displays the potential for a better movie than what bailly manages to deliver
1518	so exaggerated and broad that it comes off as annoying rather than charming . 
1519	an awkward hybrid of genres that just doesn't work . 
1520	the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen . 
1521	snipes is both a snore and utter tripe . 
1522	ritchie's film is easier to swallow than wertmuller's polemical allegory , but it's self-defeatingly decorous . 
1523	chalk it up as the worst kind of hubristic folly . 
1524	it's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name . 
1525	rosenthal ( halloween ii ) seems to have forgotten everything he ever knew about generating suspense . 
1526	even murphy's expert comic timing and famed charisma can't rescue this effort . 
1527	rodriguez . . . was unable to reproduce the special spark between the characters that made the first film such a delight . 
1528	a sleek advert for youthful anomie that never quite equals the sum of its pretensions . 
1529	some body smacks of exhibitionism more than it does cathartic truth telling . 
1530	this isn't a terrible film by any means , but it's also far from being a realized work . 
1531	apparently , romantic comedy with a fresh point of view just doesn't figure in the present hollywood program . 
1532	a lame comedy . 
1533	depressingly thin and exhaustingly contrived . only masochistic moviegoers need apply . 
1534	a movie that's held captive by mediocrity . not bad , but not all that good . bacon keeps things interesting , but don't go out of your way to pay full price . 
1535	what's next ? rob schneider , dana carvey and sarah michelle gellar in the philadelphia story ? david spade as citizen kane ? 
1536	can't seem to get anywhere near the story's center . 
1537	the problem , amazingly enough , is the screenplay . 
1538	it's a frankenstein-monster of a film that doesn't know what it wants to be . 
1539	upper west sidey exercise in narcissism and self-congratulation disguised as a tribute . 
1540	on its icy face , the new film is a subzero version of monsters , inc . , without the latter's imagination , visual charm or texture . 
1541	i can't say this enough : this movie is about an adult male dressed in pink jammies . 
1542	it's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex . 
1543	after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . 
1544	we get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle . 
1545	summer's far too fleeting to squander on offal like this . 
1546	the film is grossly contradictory in conveying its social message , if indeed there is one . 
1547	often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? into how long is this movie ? 
1548	too bad kramer couldn't make a guest appearance to liven things up . 
1549	deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence . 
1550	it's a barely tolerable slog over well-trod ground . 
1551	epps has neither the charisma nor the natural affability that has made tucker a star . 
1552	it's sweet . . . but just a little bit too precious at the start and a little too familiar at the end . 
1553	a dull , dumb and derivative horror film . 
1554	an awkwardly contrived exercise in magic realism . 
1555	demme gets a lot of flavor and spice into his charade remake , but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh . 
1556	this is a heartfelt story . . . it just isn't a very involving one . 
1557	these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation . 
1558	the fact that the 'best part' of the movie comes from a 60-second homage to one of demme's good films doesn't bode well for the rest of it . 
1559	richard pryor mined his personal horrors and came up with a treasure chest of material , but lawrence gives us mostly fool's gold . 
1560	the band performances featured in drumline are red hot . . . [but] from a mere story point of view , the film's ice cold . 
1561	 . . . built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . 
1562	a laughable -- or rather , unlaughable -- excuse for a film . 
1563	the sequel is everything the original was not : contrived , overblown and tie-in ready . 
1564	like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded . 
1565	a sentimental hybrid that could benefit from the spice of specificity . 
1566	 . . . familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) franc . reyes' word processor . 
1567	give shapiro , goldman , and bolado credit for good intentions , but there's nothing here that they couldn't have done in half an hour . 
1568	it's so devoid of joy and energy it makes even jason x . . . look positively shakesperean by comparison . 
1569	a little objectivity could have gone a long way . 
1570	one of the worst films of 2002 . 
1571	i believe silberling had the best intentions here , but he just doesn't have the restraint to fully realize them . 
1572	plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood . 
1573	mctiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious . 
1574	high crimes carries almost no organic intrigue as a government/ marine/legal mystery , and that's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue . 
1575	this movie is about the worst thing chan has done in the united states . 
1576	the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me . 
1577	this ludicrous film is predictable at every turn . 
1578	an incredibly irritating comedy about thoroughly vacuous people . . . manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . 
1579	the film desperately sinks further and further into comedy futility . 
1580	instead of a balanced film that explains the zeitgeist that is the x games , we get a cinematic postcard that's superficial and unrealized . 
1581	the crassness of this reactionary thriller is matched only by the ridiculousness of its premise . 
1582	i wish it would have just gone more over-the-top instead of trying to have it both ways . 
1583	the superior plotline isn't quite enough to drag along the dead ( water ) weight of the other . 
1584	the film doesn't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia . 
1585	adrift , bentley and hudson stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design . 
1586	after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be . 
1587	'linklater fans , or pretentious types who want to appear avant-garde will suck up to this project . . . '
1588	a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai's vaunted empathy . 
1589	screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . 
1590	if you really want to understand what this story is really all about , you're far better served by the source material . 
1591	it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . 
1592	like its title character , esther kahn is unusual but unfortunately also irritating . 
1593	"the star who helped give a spark to "" chasing amy "" and "" changing lanes "" falls flat as thinking man cia agent jack ryan in this summer's new action film , "" the sum of all fears . "" "
1594	a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . 
1595	every conceivable mistake a director could make in filming opera has been perpetrated here . 
1596	snoots will no doubt rally to its cause , trotting out threadbare standbys like 'masterpiece' and 'triumph' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers' time with a gobbler like this . 
1597	"[the film's] taste for "" shock humor "" will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers . "
1598	any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things . 
1599	if legendary shlockmeister ed wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from anne rice's novel the vampire chronicles . 
1600	hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares . 
1601	interminably bleak , to say nothing of boring . 
1602	things really get weird , though not particularly scary : the movie is all portent and no content . 
1603	it's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent electra rebellion . 
1604	bogs down badly as we absorb jia's moody , bad-boy behavior which he portrays himself in a one-note performance . 
1605	the camera whirls ! the camera twirls ! oh , look at that clever angle ! wow , a jump cut ! 
1606	demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . 
1607	the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up . 
1608	it almost feels as if the movie is more interested in entertaining itself than in amusing us . 
1609	it puts washington , as honest working man john q . archibald , on a pedestal , then keeps lifting the pedestal higher . 
1610	ultimately , the film amounts to being lectured to by tech-geeks , if you're up for that sort of thing . 
1611	far more enjoyable than its predecessor . 
1612	[gayton's script] telegraphs every discovery and layers on the gloss of convenience . 
1613	full frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre's definitive , if disingenuous , feature . 
1614	a ragbag of cliches . 
1615	this rough trade punch-and-judy act didn't play well then and it plays worse now . 
1616	a reality-snubbing hodgepodge . 
1617	the three leads produce adequate performances , but what's missing from this material is any depth of feeling . 
1618	it's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling . 
1619	this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications . . . that have no bearing on the story . 
1620	short and sweet , but also more than anything else slight? tadpole pulls back from the consequences of its own actions and revelations . 
1621	has its moments , but it's pretty far from a treasure . 
1622	what more can be expected from a college comedy that's target audience hasn't graduated from junior high school ? 
1623	collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly . 
1624	the plan to make enough into ?an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller' has flopped as surely as a souffl� gone wrong . 
1625	instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick . 
1626	you know that ten bucks you'd spend on a ticket ? just send it to cranky . we don't get paid enough to sit through crap like this . 
1627	an even more predictable , cliche-ridden endeavor than its predecessor . 
1628	the whole thing plays like a tired tyco ad . 
1629	the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal . 
1630	the soupy end result has the odd distinction of being playful without being fun , too . 
1631	no , i don't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . 
1632	even by the intentionally low standards of frat-boy humor , sorority boys is a bowser . 
1633	one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing . proof of this is ballistic : ecks vs . sever . 
1634	halfway through , however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . 
1635	weighted down with slow , uninvolving storytelling and flat acting . 
1636	we can't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . unfortunately , we'd prefer a simple misfire . 
1637	there isn't one moment in the film that surprises or delights . 
1638	'wouldn't it be nice if all guys got a taste of what it's like on the other side of the bra ? '
1639	the movie is essentially a series of fleetingly interesting actors' moments . 
1640	most of the information has already appeared in one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence . 
1641	this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch . 
1642	the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again . 
1643	smug , artificial , ill-constructed and fatally overlong . . . it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera . 
1644	chelsea walls is a case of too many chefs fussing over too weak a recipe . 
1645	every joke is repeated at least four times . every joke is repeated at least four times . every joke is repeated at least--annoying , isn't it ? 
1646	comes across as a fairly weak retooling . 
1647	the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired . 
1648	its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess . 
1649	[creates] the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama . 
1650	the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates . 
1651	earnest and heartfelt but undernourished and plodding . 
1652	a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks . 
1653	romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . they cheapen the overall effect . 
1654	has all the complexity and realistic human behavior of an episode of general hospital . 
1655	an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it's unlikely to inspire anything more than a visit to mcdonald's , let alone some savvy street activism . 
1656	[allen's] been making piffle for a long while , and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now . 
1657	an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound . 
1658	mildly amusing . 
1659	not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans . 
1660	the movie is silly beyond comprehension , and even if it weren't silly , it would still be beyond comprehension . 
1661	watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when carol kane appears on the screen . 
1662	the scriptwriters are no less a menace to society than the film's characters . 
1663	fairly run-of-the-mill . 
1664	merchant hasn't directed this movie so much as produced it -- like sausage . 
1665	the film has a nearly terminal case of the cutes , and it's neither as funny nor as charming as it thinks it is . 
1666	more a gunfest than a rock concert . 
1667	it's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni . 
1668	a muddy psychological thriller rife with miscalculations . it makes me say the obvious : abandon all hope of a good movie ye who enter here . 
1669	mildly entertaining . 
1670	it's not original enough . 
1671	a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect . 
1672	terrible . 
1673	little more than a super-sized infomercial for the cable-sports channel and its summer x games . 
1674	degenerates into hogwash . 
1675	a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive . 
1676	julie davis is the kathie lee gifford of film directors , sadly proving once again ego doesn't always go hand in hand with talent . 
1677	an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled 'hip' , 'innovative' and 'realistic' . 
1678	the story's pathetic and the gags are puerile . 
1679	 . curiously , super troopers suffers because it doesn't have enough vices to merit its 103-minute length . 
1680	so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy . 
1681	i was sent a copyof this film to review on dvd . for free . i still want my money back . 
1682	"it plods along methodically , somehow under the assumption that its "" dead wife communicating from beyond the grave "" framework is even remotely new or interesting . "
1683	it's hard to believe that a relationship like holly and marina's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive . 
1684	all too familiar . . . basically the sort of cautionary tale that was old when 'angels with dirty faces' appeared in 1938 . 
1685	?passable enough for a shoot-out in the o . k . court house of life type of flick . strictly middle of the road . 
1686	although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . 
1687	after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clich�s , depression and bad alternative music . 
1688	no one can doubt the filmmakers' motives , but the guys still feels counterproductive . 
1689	a very slow , uneventful ride around a pretty tattered old carousel . 
1690	with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee . 
1691	" "" feardotcom "" has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker . "
1692	a meatballs for the bare-midriff generation . 
1693	well-meaning to a fault , antwone fisher manages the dubious feat of turning one man's triumph of will into everyman's romance comedy . 
1694	seemingly disgusted with the lazy material and the finished product's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors . 
1695	formula 51 promises a new kind of high but delivers the same old bad trip . 
1696	everything that was right about blade is wrong in its sequel . 
1697	a few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot hasn't the stamina for the 100-minute running time , and the protagonists' bohemian boorishness mars the spirit of good clean fun . 
1698	the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) . 
1699	disney again ransacks its archives for a quick-buck sequel . 
1700	 coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . 
1701	anyone who suffers through this film deserves , at the very least , a big box of consolation candy . 
1702	how much you are moved by the emotional tumult of [fran�ois and mich�le's] relationship depends a lot on how interesting and likable you find them . 
1703	they presume their audience won't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes . 
1704	collapses after 30 minutes into a slap-happy series of adolescent violence . 
1705	the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy . 
1706	attal's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , it's a wonder that he couldn't have brought something fresher to the proceedings simply by accident . 
1707	obvious , obnoxious and didactic burlesque . 
1708	the most surprising thing about this film is that they are actually releasing it into theaters . 
1709	michele is a such a brainless flibbertigibbet that it's hard to take her spiritual quest at all seriously . 
1710	ultimately , clarity matters , both in breaking codes and making movies . enigma lacks it . 
1711	potty-mouthed enough for pg-13 , yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults . 
1712	 . . . has its moments , but ultimately , its curmudgeon doesn't quite make the cut of being placed on any list of favorites . 
1713	a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour . 
1714	most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement . 
1715	in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in . 
1716	rather less than the sum of its underventilated p�re-fils confrontations . 
1717	mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative . 
1718	plays like a series of vignettes -- clips of a film that are still looking for a common through-line . 
1719	new yorkers always seem to find the oddest places to dwell . . . 
1720	amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way . 
1721	yes , spirited away is a triumph of imagination , but it's also a failure of storytelling . 
1722	a characteristically engorged and sloppy coming-of-age movie . 
1723	a somewhat disappointing and meandering saga . 
1724	whenever you think you've seen the end of the movie , we cut to a new scene , which also appears to be the end . but , no , we get another scene , and then another . you begin to long for the end credits as the desert does for rain . 
1725	an empty , ugly exercise in druggy trance-noir and trumped-up street credibility . 
1726	the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . 
1727	the milieu is wholly unconvincing . . . and the histrionics reach a truly annoying pitch . 
1728	unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters . 
1729	each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time . 
1730	except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion . 
1731	will no doubt delight plympton's legion of fans ; others may find 80 minutes of these shenanigans exhausting . 
1732	the laughs are as rare as snake foo yung . 
1733	for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking . 
1734	knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . but they lack their idol's energy and passion for detail . 
1735	mattei so completely loses himself to the film's circular structure to ever offer any insightful discourse on , well , love in the time of money . 
1736	it briefly flirts with player masochism , but the point of real interest -? audience sadism -- is evaded completely . 
1737	holland lets things peter out midway , but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . 
1738	"for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words "" radical "" or "" suck "" into a sentence . "
1739	there's not a fresh idea at the core of this tale . 
1740	an impenetrable and insufferable ball of pseudo-philosophic twaddle . 
1741	it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue . 
1742	i liked the movie , but i know i would have liked it more if it had just gone that one step further . i'm left slightly disappointed that it didn't . 
1743	dreary tale of middle-class angst
1744	for a movie about the power of poetry and passion , there is precious little of either . 
1745	[jackson and bledel] seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd . 
1746	lillard and cardellini earn their scooby snacks , but not anyone else . 
1747	like schindler's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way . 
1748	an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film . 
1749	[screenwriter] pimental took the farrelly brothers comedy and feminized it , but it is a rather poor imitation . 
1750	it's kind of sad that so many people put so much time and energy into this turkey . 
1751	friday after next is a lot more bluster than bite . 
1752	its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up . 
1753	a decidedly mixed bag . 
1754	meandering and confusing . 
1755	there are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels . 
1756	ice cube isn't quite out of ripe screwball ideas , but friday after next spreads them pretty thin . 
1757	not everything in the film works , including its somewhat convenient ending . 
1758	the characters , cast in impossibly contrived situations , are totally estranged from reality . 
1759	everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented . 
1760	just dreadful . i don't blame eddie murphy but shouldn't owen wilson know a movie must have a story and a script ? 
1761	sweet home alabama certainly won't be remembered as one of [witherspoon's] better films . 
1762	hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film . 
1763	this is just lazy writing . even kids deserve better . 
1764	the pretensions -- and disposable story -- sink the movie . and diesel isn't the actor to save it . 
1765	bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda . 
1766	 . . . a preachy parable stylized with a touch of john woo bullet ballet . 
1767	frank capra played this story straight . but the 2002 film doesn't really believe in it , and breaks the mood with absurdly inappropriate 'comedy' scenes . 
1768	how about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ? 
1769	the problem is that for the most part , the film is deadly dull . 
1770	handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked souffl� . 
1771	" "" sorority boys "" was funnier , and that movie was pretty bad . "
1772	a bizarre piece of work , with premise and dialogue at the level of kids' television and plot threads as morose as teen pregnancy , rape and suspected murder
1773	paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 . 
1774	it's a gag that's worn a bit thin over the years , though don't ask still finds a few chuckles . 
1775	an uplifting drama . . . what antwone fisher isn't , however , is original . 
1776	often likable , but just as often it's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . 
1777	certain to be distasteful to children and adults alike , eight crazy nights is a total misfire . 
1778	elaborate special effects take centre screen , so that the human story is pushed to one side . 
1779	showtime isn't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again . 
1780	all the characters are clinically depressed and have abandoned their slim hopes and dreams . 
1781	this tuxedo . . . should have been sent back to the tailor for some major alterations . 
1782	"i have no problem with "" difficult "" movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out . but first , you have to give the audience a reason to <b>want</b> to put for that effort , and "" i"
1783	been there , done that . . . a thousand times already , and better . 
1784	what's most offensive isn't the waste of a good cast , but the film's denial of sincere grief and mourning in favor of bogus spiritualism . 
1785	sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness . 
1786	fans of plympton's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers . 
1787	barrels along at the start before becoming mired in sentimentality . 
1788	none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . 
1789	the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics . 
1790	'punch-drunk love is so convinced of its own brilliance that , if it were a person , you'd want to smash its face in . '
1791	at once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance . 
1792	the trashy teen-sleaze equivalent of showgirls . 
1793	while the production details are lavish , film has little insight into the historical period and its artists , particularly in how sand developed a notorious reputation . 
1794	a crass and insulting homage to great films like some like it hot and the john wayne classics . 
1795	what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal . 
1796	with all the sympathy , empathy and pity fogging up the screen . . . his secret life enters the land of unintentional melodrama and tiresome love triangles . 
1797	the problematic characters and overly convenient plot twists foul up shum's good intentions . 
1798	what 'blade runner' would've looked like as a low-budget series on a uhf channel . 
1799	doesn't add up to much . 
1800	has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release . 
1801	with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s . 
1802	it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time . 
1803	loud , silly , stupid and pointless . 
1804	mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winning . you'll find yourself wishing that you and they were in another movie . 
1805	a yawn-provoking little farm melodrama . 
1806	did no one on the set have a sense of humor , or did they not have the nerve to speak up ? 
1807	crummy
1808	seriously , rent the disney version . 
1809	as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them . 
1810	like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to . 
1811	" "" abandon "" will leave you wanting to abandon the theater . "
1812	problem is , we have no idea what in creation is going on . 
1813	a live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind . 
1814	a loquacious and dreary piece of business . 
1815	what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean . 
1816	director hoffman , his writer and kline's agent should serve detention
1817	dodgy mixture of cutesy romance , dark satire and murder mystery . 
1818	meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo's lifetime milestones with the dutiful precision of a tax accountant . 
1819	time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation . 
1820	i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche . 
1821	while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza , there's nothing here to match that movie's intermittent moments of inspiration . 
1822	i'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by vincent r . nebrida or the gutless direction by laurice guillen . 
1823	the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . 
1824	whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors . 
1825	as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . 
1826	the irwins' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts . 
1827	if routine action and jokes like this are your cup of tea , then pay your $8 and get ready for the big shear . this is one baaaaaaaaad movie . 
